,tweet_id
2897,529247378751381504
2898,565928155563565056
2899,524997803161169922
2900,518372914920689666
2901,593134619056316416
2902,556231672564158465
2903,540578450999103488
2904,563553415934930944
2905,560130875363717120
2906,605469334073409537
2907,554836478547984386
2908,583048596288724992
2909,587913466670813185
2910,608455080271073280
2911,561751625451442177
2912,548640919264952321
2913,611426215707062272
2914,595000834636779520
2915,557348410916093952
2916,597572035364003840
2917,569757530093723648
2918,596456348457406464
2919,527654276840308736
2920,529794851722629120
2921,518763686370869248
2922,581702734568534016
2923,524709928146313216
2924,596454921492426752
2925,535526016647958528
2926,541010230818373632
2927,591025636308688896
2928,530544370085560320
2929,520224893603176448
2930,521918726934126592
2931,603635632829833218
2932,596941741850304512
2933,553690102229385219
2934,526422807471996929
2935,614301696047476736
2936,580085435323588609
2937,576987843274358784
2938,567028852472311809
2939,603310714795630595
2940,607230795061821440
2941,567729338779303936
2942,547636179886407681
2943,518132946151419904
2944,533344388022550528
2945,547964618019467264
2946,539427100500180993
2947,531698603220164608
2948,585928322208632833
2949,572732576286183425
2950,581340463250161665
2951,607394748844802048
2952,539442068914188288
2953,523581804650184704
2954,590598471633268737
2955,550019633873711104
2956,550556515606597632
2957,610253014595727360
2958,528402208023646208
2959,556866106485661698
2960,583787798827663361
2961,571150406551785472
2962,613085264437772288
2963,565364911514337283
2964,568439651674894336
2965,522335498598350848
2966,600811969290043392
2967,515633730036432896
2968,550499107480297472
2969,587434469075857408
2970,537807996735488000
2971,573960784574832641
2972,565651359169806337
2973,546121673985253376
2974,520048286950907904
2975,567396201750732800
2976,532040379177402369
2977,547751925199155200
2978,574098570145570817
2979,574925511282982912
2980,552708529841520640
2981,557155781384994818
2982,543592990137413633
2983,582390297088430081
2984,599709624502243330
2985,550833514128896001
2986,561508836813451264
2987,581164362666283008
2988,575333784566034432
2989,594216423074963457
2990,579344383830462464
2991,568256883078909953
2992,603573166091415552
2993,594206192999735296
2994,535029754010009600
2995,540472831381757953
2996,600424561314672642
2997,578236097546883072
2998,583864778130489344
2999,520754324759396352
3000,530490864322482176
3001,574296045116489728
3002,597252709792768000
3003,596706264454995968
3004,604044507634475008
3005,550439111480598529
3006,539975488035622913
3007,526027974928531456
3008,559097396014379008
3009,583006606083940354
3010,582336672513318912
3011,613075340844486656
3012,556950939102613504
3013,612790270204227584
3014,595670765581803520
3015,560546508282806272
3016,537024958237782017
3017,555533007508230145
3018,591033583072059392
3019,532046999865262080
3020,543194442786537472
3021,523287333861601280
3022,591432479975858176
3023,539022216865005568
3024,614151689558474752
3025,544922008816214016
3026,555574442840293376
3027,592870665730039809
3028,518559864852058112
3029,538800308210892800
3030,544956178124787713
3031,568224456583176192
3032,599351003931136001
3033,561308945826865152
3034,522885439300972544
3035,604290783475298304
3036,568224418394017792
3037,607898346225811456
3038,567045015679934464
3039,607381441396252672
3040,585554491367370753
3041,574051534394257409
3042,552176553233510400
3043,525503718993985536
3044,589428631832694786
3045,562035465277038593
3046,539508069491683328
3047,612777962325159940
3048,588842416989458432
3049,605016804776247296
3050,575130412470681600
3051,546892819454234624
3052,596726045698580480
3053,519031145443635200
3054,610991908144312320
3055,562826284418744324
3056,574398799084417025
3057,596319791335534592
3058,534026217893003265
3059,580180973037494272
3060,578699939691151360
3061,614821825483276288
3062,540182939837808640
3063,612852078051000320
3064,559771375263809536
3065,583232669330366464
3066,609202083892436992
3067,603399441383616512
3068,543081244918308864
3069,600472519636844544
3070,586702905211752448
3071,590180668031836160
3072,539658147372490752
3073,593127915719675904
3074,556366693212364800
3075,529078852233199617
3076,518497755090915330
3077,597035200594444288
3078,562058844059496448
3079,599606705610162176
3080,561968453318610944
3081,511678250821509120
3082,571143601050263553
3083,596846715384242176
3084,606968502256320512
3085,514020012919885824
3086,588352616545017856
3087,537294621467246592
3088,581245691210559488
3089,545731038521991168
3090,605869697691582464
3091,584557986145787904
3092,520625968042754049
3093,609038377120333825
3094,607656563189248000
3095,539408740169318400
3096,588301577938718720
3097,585295585235771392
3098,548943861314490369
3099,538411965388169216
3100,611619324244045824
3101,586357393119805440
3102,604011221499564032
3103,521790916701720576
3104,609211102631751680
3105,604049319017111552
3106,539774824500199425
3107,527982112553828353
3108,589614470147760128
3109,602566633580728320
3110,565144193975066624
3111,595056629927686144
3112,550893486682406912
3113,611622800202334208
3114,521759391523942401
3115,583749395088302080
3116,607332410196430851
3117,570386933693714432
3118,555923665494106113
3119,542522469278416898
3120,519174520016748544
3121,526756749903417344
3122,612725183049269248
3123,581141930320490496
3124,579657863330557954
3125,580499320039972866
3126,589846331105136640
3127,559789968055631873
3128,570030502767243264
3129,576121430154330112
3130,553722267323338752
3131,576557222295126016
3132,575065024613457920
3133,578570487271411712
3134,580240584985731072
3135,531602518699442176
3136,569570881938128897
3137,546473399149920256
3138,551131573576548353
3139,597838975584366593
3140,553373177708281856
3141,525668266879246337
3142,533442486317105152
3143,530836077511049216
3144,589696916985876480
3145,518751731833131008
3146,586368632994672640
3147,528021605025599488
3148,605946762281414656
3149,591244302610726913
3150,610466983411257344
3151,606659200366710785
3152,568255276698247169
3153,613188245040410624
3154,590659761747714048
3155,585102546710167554
3156,604408139430125568
3157,546358833330020354
3158,554124190232903680
3159,582479455890710528
3160,579769455024144384
3161,555195573096443904
3162,553439497497493504
3163,579826610032943104
3164,576445973032935424
3165,598218641813954560
3166,565181338249363456
3167,570683948126359553
3168,531938070980222976
3169,591616514865893377
3170,568296562876485633
3171,603721907079380992
3172,538521884095422464
3173,583972850694025216
3174,594328942695190528
3175,518073985905750016
3176,610268118615748608
3177,519865614375325696
3178,568122077825404928
3179,608118817445658624
3180,576555048278171648
3181,552273858217394176
3182,607951332587257857
3183,615959074635513857
3184,517778662616494082
3185,518406684788531200
3186,557382076249698304
3187,580915191690485760
3188,575722293885845505
3189,558051691594272769
3190,590938640194211841
3191,575838543190343680
3192,583444757281546240
3193,570803022764384257
3194,596388934550102018
3195,532513313721446400
3196,546857365266788352
3197,532368052843970560
3198,527843678845669376
3199,595410825214582789
3200,601802325351604224
3201,584939063322382336
3202,602624500904112128
3203,615708703732441088
3204,598254067396136960
3205,567036296862773248
3206,552656583227105281
3207,552948878988034050
3208,541210589469872128
3209,595846433741348865
3210,535634147935793154
3211,551569921009016834
3212,531437875997736960
3213,593130516213309440
3214,558811895734358016
3215,584379990306791424
3216,517895410401435648
3217,598902547802370049
3218,550534459947487233
3219,573088317660651520
3220,595995260322381824
3221,574734343765159937
3222,527154365338230786
3223,579834982773948416
3224,607584952071389184
3225,591795659147182081
3226,549801644766949377
3227,522325409061666816
3228,573588592485793792
3229,599745531796041728
3230,560807323011403777
3231,520148525800488960
3232,562961769162092546
3233,529129496742735872
3234,530817819869712386
3235,614978289954869248
3236,600755266422845441
3237,570695583972745217
3238,540566965761634304
3239,593219667885449217
3240,548214488919703554
3241,552657750866788352
3242,570710838987923459
3243,598254139127238656
3244,615574306559524864
3245,554830089683472384
3246,546798771200598016
3247,588342253560733696
3248,550031733966786561
3249,582002087216738304
3250,535148083278270464
3251,526564981203304448
3252,569197141328994305
3253,521879735761006592
3254,553962454183849984
3255,592392037686767616
3256,544205016048087040
3257,542390673756811264
3258,534087766431518721
3259,594536676824895489
3260,557041271702048769
3261,554425807347929090
3262,582976152949678081
3263,603430429379571712
3264,532194210997616640
3265,598985397230788608
3266,595972620853600256
3267,595932198127083520
3268,568799869613293568
3269,518096650368479232
3270,588098717242286082
3271,520088515032662016
3272,563786469656264704
3273,612485332915716096
3274,576574336871452672
3275,524322498637082624
3276,570979597346594816
3277,588543600969048065
3278,611739408442654721
3279,558089748590657537
3280,524994423831429120
3281,550109980998008832
3282,537081575599767554
3283,555420675603587072
3284,601533279372705796
3285,575139572700594177
3286,519938993069498368
3287,604819811793817600
3288,614549846666682368
3289,590734951525576706
3290,596292941439770624
3291,525465360825589760
3292,583849465527664640
3293,546057653789925377
3294,569855940284928000
3295,549250489725231104
3296,566838125755113472
3297,526566343534194688
3298,526931382392455168
3299,588487063244242944
3300,517337034093264898
3301,568093344833736704
3302,593048535639162881
3303,563503523267366912
3304,551228184902254592
3305,559121751230402561
3306,616028708906926081
3307,607206072714076160
3308,534723354553761792
3309,579651561514614785
3310,592016648594399233
3311,556652967500455937
3312,564116458754428929
3313,586708232405680128
3314,564468290102501377
3315,570055056508256256
3316,547966164975247360
3317,573174463459696640
3318,532348363627573248
3319,570073371750363138
3320,556999633113976832
3321,542910268188405760
3322,594200909665705984
3323,608612464259907584
3324,554828838195048448
3325,518953906039451648
3326,531175473943171073
3327,518294109476618240
3328,564127074537848832
3329,590602896502292480
3330,595395672288858112
3331,549994728595677184
3332,531502472612044800
3333,537888653415301120
3334,607934982967861248
3335,598701685469478913
3336,556116908886720512
3337,547868499356295169
3338,553364023933419520
3339,563411712498741248
3340,608112960662179840
3341,605416161279242240
3342,583763790426202112
3343,527640257907658752
3344,547168597840494592
3345,587802263281799168
3346,522626976528728064
3347,574412952775868416
3348,584149393516826625
3349,529432622343421952
3350,592513700545826819
3351,593379109989810177
3352,613910360291176448
3353,581656714119774208
3354,544539905146494976
3355,582323670829404160
3356,545050487545135104
3357,587640769013485568
3358,540333349353824257
3359,553551056076935169
3360,613033648925900800
3361,566252743447576576
3362,521069302431367168
3363,608722628191199233
3364,562664037243031552
3365,530153138594914305
3366,588184869299032064
3367,589881731076923392
3368,547913737903304704
3369,558960480325480448
3370,553197803737206784
3371,560622137925312512
3372,591278606854270977
3373,519539439702253569
3374,526487578263166976
3375,525986134858272769
3376,591632566693822465
3377,569375650110287872
3378,568229113133035520
3379,553603354057003008
3380,600112041647579136
3381,554469810479050752
3382,570381087785947137
3383,544341230545821696
3384,573310067719593984
3385,562653267914919936
3386,595316173664854016
3387,549063557015670785
3388,553293879651606528
3389,526417777142542336
3390,556404212389916673
3391,575854928570220544
3392,539518742175420416
3393,567842697542651905
3394,593553288395624449
3395,612398354497163264
3396,601473138765991936
3397,521738184947154945
3398,597896137182474240
3399,573444326191185921
3400,595744679943118848
3401,583043945183219712
3402,519668207083192323
3403,541657372851453952
3404,585923797968125953
3405,546578738671276032
3406,585107974978457600
3407,518986745661370368
3408,563167837045260288
3409,589532729978519552
3410,590538795247869954
3411,580155743979991041
3412,587945269418819584
3413,523290700788817920
3414,553552387928256513
3415,567569423473844224
3416,549014322056552449
3417,586324386577256448
3418,537360500628410369
3419,608430533291483136
3420,600496623156879360
3421,581809055997550592
3422,527876824437882882
3423,588881897570205696
3424,589044923615334400
3425,537331452468559872
3426,610496699383963648
3427,588523494272565248
3428,594234716930342912
3429,575413573645680641
3430,541652709141917696
3431,520968391818227712
3432,545601664049487872
3433,600842547016040448
3434,602310546340315137
3435,600837230731616256
3436,562801979580489728
3437,530473973692502017
3438,578021675452665857
3439,588113988669538306
3440,604396632701026305
3441,607699824670994432
3442,517492858060677121
3443,565620534374039553
3444,539182812612788227
3445,565962365099732992
3446,585204279222390785
3447,574749694536118272
3448,609441742278909952
3449,565156773766897665
3450,548984264541601792
3451,587113652370722816
3452,563132061041823744
3453,595425247857356800
3454,560570139595124737
3455,608676659127029760
3456,577292878977748992
3457,537407051404967936
3458,564626616949956608
3459,609376885567586304
3460,526871359344111616
3461,588684229623545856
3462,541109295879057408
3463,566231468616077312
3464,614508175165943809
3465,588381743901757440
3466,521074807170154498
3467,554970012466024448
3468,560549791151951872
3469,522635991203729408
3470,520964526989402112
3471,587398079252430848
3472,572784585483915264
3473,542133569880342528
3474,606218368199323648
3475,603409560536260608
3476,588858202487394304
3477,562106025940353024
3478,594017943597363200
3479,532736756676706304
3480,540681603803250688
3481,613788031678566400
3482,554502884168323074
3483,589102017907404800
3484,569690269240713218
3485,555076847638433792
3486,608397383383326721
3487,572206356138229760
3488,598507261267353600
3489,610111905928204289
3490,578639570805374976
3491,584485174823510016
3492,594344727106949120
3493,539505061932437504
3494,559899568134180865
3495,519158589521674240
3496,584472408188301312
3497,593128474988130305
3498,595042193477242881
3499,519619219009200128
3500,585576452449509379
3501,571810264594587648
3502,562125757527629824
3503,573160530359275521
3504,598667217392300034
3505,586692556404215810
3506,530476768613105664
3507,519959748419268608
3508,555119951204204545
3509,572906928084553728
3510,561718030858993665
3511,522842542400745473
3512,597779254311550976
3513,559826964433752065
3514,578353380621312000
3515,530484003124834304
3516,540335212413325312
3517,542102852932751361
3518,558411611174879232
3519,570618550605520896
3520,554749899003412481
3521,569512950505062400
3522,531473268596015105
3523,549290256206671872
3524,575101222790807553
3525,588340431097696258
3526,591355872682450944
3527,519198055191830528
3528,562959645061685249
3529,520734049095397376
3530,591449720901410816
3531,571154470949642240
3532,548660910991355904
3533,589960757632114689
3534,614095685567119360
3535,550959100407070720
3536,564159019695484928
3537,569549280723087361
3538,588528893084176384
3539,598708045732925440
3540,588566714410934272
3541,519589499219611648
3542,592389828387446785
3543,557986229393055744
3544,574263788314226688
3545,540302551824867328
3546,527637990945079296
3547,561207483968942080
3548,594017812269568001
3549,605394775332798464
3550,605086170935136256
3551,529664614918025216
3552,545318092461838336
3553,570709409871093761
3554,601539056674156544
3555,571424138264322048
3556,555926931217326081
3557,573686127229464576
3558,538044851854802944
3559,568538883832422400
3560,612482525030526976
3561,544180570268647424
3562,587690033668300802
3563,567871252880310273
3564,584176492344647681
3565,529854981260992512
3566,594507050144563203
3567,530109648289140736
3568,555711610392956928
3569,596719853056237568
3570,511190434274893824
3571,552226439630962688
3572,595228801367310337
3573,552531539574419459
3574,576561854077673472
3575,545288079595307009
3576,556601877300015105
3577,594205778338263041
3578,560636302417461248
3579,549788270239154176
3580,561497139314843648
3581,583410374554292225
3582,514298493566222338
3583,553356200797298689
3584,586195153624367104
3585,562073727144579072
3586,606537556533104641
3587,572154524388986880
3588,610557200386367489
3589,574263069322387456
3590,613560418762653696
3591,556925887812472832
3592,554877287451983872
3593,547163179575676928
3594,549245884979216384
3595,599060563348557824
3596,605058356428963840
3597,566725049265451009
3598,611925347253256192
3599,573119206385971200
3600,583498213157507072
3601,597794451080224768
3602,561927464990281728
3603,576906106179575808
3604,600711248255295490
3605,613192754806562818
3606,563421311243157506
3607,556735091410759681
3608,580840817125818368
3609,517525037033603072
3610,590169312591290368
3611,520166216439431168
3612,577922996431691777
3613,554018302679609345
3614,602828273874280448
3615,604931211589468160
3616,556187988363730944
3617,521397030191910912
3618,549944078087884800
3619,566711069805379585
3620,544650447332851712
3621,555512687681994753
3622,528020855042084864
3623,613876535850831872
3624,527970342052970497
3625,599298420453548032
3626,529127194174685187
3627,600496849984696320
3628,597960282510643200
3629,546409404145631232
3630,583008926469373952
3631,545395751652573184
3632,596662959646109696
3633,583406898780639232
3634,601614042034216960
3635,567160136993476610
3636,583831578419138560
3637,609254366785196032
3638,524337325166567424
3639,559764292593917953
3640,595687457909317632
3641,600317070094442498
3642,536244205002436608
3643,573553232615620608
3644,563379420720033792
3645,596752624222937088
3646,538018137367932929
3647,605254957831491585
3648,537997631449206785
3649,583649596032712704
3650,585429687184261120
3651,580045335562756096
3652,559934739243487232
3653,566319756475899904
3654,539294458412806144
3655,595299724044951552
3656,557760097288724484
3657,551217409483218944
3658,579829655093514240
3659,560674091175124992
3660,546915077916729345
3661,555928438629220352
3662,573610549235335169
3663,573682430181163008
3664,615690979769585664
3665,592148716523520000
3666,593430195165470720
3667,585634537109086208
3668,588569140778049537
3669,570785795965116416
3670,597080994307387392
3671,613568221044563968
3672,543170702913056769
3673,553364121111232512
3674,602374946241687553
3675,554771723565158400
3676,561669207042326530
3677,608513302839357441
3678,602964929965137920
3679,550156921639276546
3680,605092648786010112
3681,519225664613126144
3682,540268347854958592
3683,595405908101861376
3684,518103557187567616
3685,537418335097745408
3686,565394828473929728
3687,564614564319612928
3688,550220971840655361
3689,605601921395761153
3690,566808980543262720
3691,536057430011285504
3692,547560675531567104
3693,573828548739231744
3694,511523327471779840
3695,592576498944614400
3696,568947138631065600
3697,539902486190899200
3698,593245872529416193
3699,550051647762595841
3700,554661560510337024
3701,573979649098838017
3702,591770936740679680
3703,611403055666368512
3704,553731122404655104
3705,578733687497363456
3706,610206351306924032
3707,584167836609720320
3708,559195648361504768
3709,592025255717314560
3710,518750544476008450
3711,607395536698630146
3712,609396449000861696
3713,615534247613370369
3714,520259393343209474
3715,595813910613270531
3716,543909226633261056
3717,539144219802091520
3718,589409576455376896
3719,584564252767289345
3720,575858033634471937
3721,535341901483106304
3722,547769961377456128
3723,583731720547106816
3724,527524771396067328
3725,537622208538238976
3726,608247325606178816
3727,615994864191295489
3728,519310039950295040
3729,532648271068405760
3730,575042535405449216
3731,539104834289684480
3732,589845960739684353
3733,583148256143773696
3734,589052085452328960
3735,549642966881812480
3736,529818305167908864
3737,596884029380567041
3738,581630441528135680
3739,527278190147153920
3740,563082959537057793
3741,562813921007239168
3742,590168683953016832
3743,547213815965040640
3744,521846638592417792
3745,550105321067511808
3746,541816784094236673
3747,571050818704510976
3748,576846481241612288
3749,587200786058256384
3750,541380053205266433
3751,594304472530161664
3752,605948081545175040
3753,533286020322967552
3754,550360403054981121
3755,591231576702226432
3756,588900537883459584
3757,610691830062039040
3758,589149175054475264
3759,544709461374672897
3760,591371271256014850
3761,593448548902916097
3762,552690826216620034
3763,570278025947947008
3764,543099457555152897
3765,521755736087732225
3766,589046673109835776
3767,607604893264838656
3768,525126185366605824
3769,518634529125572610
3770,561334293239037952
3771,592769270481821698
3772,569290186263269376
3773,550164074886340608
3774,560005286283739136
3775,527691920815177728
3776,553928941065764864
3777,577517378868740097
3778,547974471659704321
3779,560292708850618368
3780,614306792357539840
3781,604510157272317953
3782,612358753946447872
3783,549459020218892288
3784,583637905588953088
3785,606173648739639297
3786,563210855534579712
3787,573256795323416576
3788,566732743216594944
3789,581267525821939712
3790,532706413077073921
3791,530574773492150274
3792,520792918668226560
3793,598559328879120385
3794,531584250253148160
3795,518059967409311744
3796,586989504399040512
3797,611518304654598144
3798,528755119228076034
3799,569861956494077952
3800,582532170981511169
3801,607707131005960194
3802,581311292977319936
3803,591281373614243841
3804,583874274026487808
3805,587094844151070722
3806,585938619908558848
3807,525836689269202944
3808,595325711327584257
3809,540182999338590208
3810,535665267557548032
3811,585523466096529409
3812,556292523325276162
3813,584938835785592832
3814,583450831594397696
3815,612807292778450945
3816,529324955931279360
3817,545730930438979584
3818,598522963915341825
3819,537722824920530945
3820,550394761685639170
3821,583320261191180288
3822,553215668230045697
3823,567123169656709120
3824,596754441782558720
3825,581262913551273984
3826,568982220876197888
3827,567361041852403712
3828,579341670577250305
3829,601496758724657152
3830,539983405480677377
3831,576795808516935680
3832,573908643243950080
3833,550868567160541185
3834,576083980983889920
3835,546033617710100480
3836,556992620841672704
3837,584385528264429568
3838,533461666877681664
3839,529822547337310208
3840,574352839008468992
3841,521014343065153536
3842,583093303337447425
3843,612803046238597121
3844,547225198962147328
3845,539618460536672256
3846,577675484462338049
3847,604461506424664065
3848,587411083587104768
3849,549956165669765122
3850,606089019995365376
3851,575508563453460480
3852,540473523693563904
3853,603335455820611584
3854,566304125936091136
3855,599072521925734400
3856,542078003413790721
3857,526145172074430465
3858,550346455316439041
3859,600452449065934848
3860,594203028552556544
3861,559446921698217984
3862,581305029581254656
3863,555586585488789504
3864,520612812750462976
3865,523504421863694336
3866,605068859360559104
3867,602552915967004675
3868,605741919432491008
3869,615994951608987648
3870,611359509806743552
3871,558648609252864000
3872,569395257844097024
3873,580203268334305280
3874,527875571918073856
3875,558358764395708416
3876,596840457776279552
3877,520998354411851777
3878,596816629905891328
3879,593829262303584256
3880,605416122511437824
3881,614348739373707264
3882,554482645971632129
3883,520063866823528448
3884,615605620150906880
3885,589039757524656128
3886,602659208945750016
3887,599419969970053121
3888,559551892527661057
3889,543947660231991297
3890,610958405126242305
3891,603739762365726720
3892,601121330390552577
3893,566802547911180288
3894,565578859199074306
3895,547649023864496128
3896,543561634426683392
3897,611297909586415616
3898,555558798149300224
3899,566686606019805184
3900,529416557181829120
3901,581130501139918848
3902,580470562776064002
3903,518632842235248640
3904,575819841799593984
3905,550368000642396160
3906,565006057228206081
3907,574098297738149888
3908,592327933831696384
3909,610477294633807875
3910,531991699195953152
3911,615370280484016128
3912,552943209232744450
3913,585570431140265984
3914,607619826182463489
3915,551536955872509953
3916,557215526707941377
3917,585926886435323904
3918,563907430510505984
3919,537364006588399617
3920,537418370417979392
3921,587078538559361024
3922,582374669082300416
3923,520946467394301952
3924,550178222189850624
3925,527682320321372161
3926,604673752148938753
3927,542537389751545857
3928,602982759645237249
3929,585226499776765952
3930,607395840743903232
3931,589495489457836033
3932,555857615528673281
3933,610612423423176704
3934,611560585029943298
3935,615374847414247424
3936,560112746684227587
3937,604274485420781569
3938,570670959440625664
3939,605379506145075200
3940,597806757927383041
3941,595712926465576961
3942,536779651431948288
3943,611966625781170176
3944,594208297391169538
3945,546433069218295808
3946,568981327560597504
3947,599183409961836544
3948,553012863464640512
3949,614102447238197248
3950,552907640595292160
3951,598139734494412800
3952,522818586872922112
3953,544894515191222272
3954,613903756816576512
3955,597993304379260928
3956,607617816183902209
3957,599335268722835456
3958,518147799293374464
3959,552647809359699969
3960,600778013459017728
3961,577318355373322240
3962,563815551487975424
3963,603322857138028545
3964,558601845124636672
3965,557353031079972865
3966,562280787890827264
3967,612194728449171456
3968,528755244935962624
3969,562070732482826240
3970,557716838252302338
3971,598313193094643712
3972,536730745499557888
3973,517521843167965184
3974,586352913028685824
3975,566058274899099649
3976,530552334510993408
3977,522556452133941248
3978,518944232355426304
3979,552966559938142208
3980,576952397567799296
3981,522127870387171330
3982,557029534533693440
3983,606224451173273600
3984,517101677712007168
3985,544616155110195200
3986,574413171957571584
3987,599613359617613824
3988,578964302146760704
3989,534486793559998464
3990,547914936836706305
3991,592124165731254272
3992,610526123856908289
3993,574472301976100864
3994,547529931480367105
3995,595051321331458048
3996,570581476061765633
3997,576846918405500928
3998,615707826497957888
3999,521340864656732160
4000,566500364649000960
4001,544708690348347392
4002,546748143195664385
4003,592062068683100163
4004,525830099996663808
4005,570994311724191745
4006,540686171274498048
4007,595608299678076930
4008,561178448073216000
4009,546039985137541120
4010,613789002039193605
4011,540012689318498304
4012,545005354615341058
4013,591477805637963778
4014,588088674677608448
4015,538089914584539136
4016,614272252675260416
4017,554498798731284481
4018,557810979313291264
4019,517123238241902593
4020,585971654204854273
4021,581247919560372224
4022,522563605737504768
4023,565700896966066177
4024,596722505055801344
4025,557668200549462017
4026,551571019866312704
4027,610957027494510592
4028,567032537248456704
4029,566738479665934337
4030,523229666363338752
4031,578295382003752960
4032,594162367505768448
4033,611557191905112064
4034,536716430843326464
4035,598243715631677442
4036,563892176179187713
4037,530569938839150592
4038,606342094609739777
4039,557499300989923328
4040,572065813458362368
4041,562006747754532864
4042,534900094231797760
4043,613386562051702784
4044,534795297629954048
4045,583029434514481152
4046,524772603894824960
4047,567606982996025347
4048,604041368248401920
4049,615672382276157440
4050,608497209680769024
4051,578624628932894720
4052,542134135725494273
4053,568484699938689024
4054,535999923742056448
4055,551252699183067136
4056,589627574982082562
4057,535828392411549696
4058,610471015597121537
4059,539619176349175808
4060,609741446506283008
4061,569549265946734592
4062,575057878916161536
4063,562065663154352129
4064,555504311787331584
4065,537825842152603648
4066,611250094113828864
4067,587950824602599424
4068,611385661644521473
4069,606541195674714112
4070,555869698722496512
4071,522246765337403392
4072,584570636330213376
4073,581459515314327552
4074,541395445176864770
4075,572605278857797632
4076,604126049652334592
4077,545448500012797952
4078,613147878954041345
4079,555524432794763264
4080,564163129001512960
4081,517435796874616832
4082,586501536391495680
4083,572231730301698048
4084,604402108511571968
4085,579770269214109696
4086,524459285846433792
4087,589840625098432514
4088,587711043369115648
4089,589052768742207488
4090,598847922482978816
4091,564822442569256961
4092,527085091667726338
4093,587771374719995904
4094,552276778568663042
4095,580819719457939456
4096,521492141282164736
4097,589524363982069761
4098,608060768622407680
4099,599376028415467520
4100,592691773098631168
4101,566770832282640384
4102,571154167504326656
4103,560795237812289536
4104,530591248433029120
4105,595275463544680448
4106,596430299258490880
4107,532404402741452800
4108,557007045891985408
4109,523993826416132097
4110,615727291381977088
4111,532754790917238784
4112,549306672242782208
4113,532030759826362368
4114,554830526813843458
4115,588870315477848064
4116,534872148637016064
4117,576607024395501568
4118,536409141523513344
4119,518586560519110656
4120,579443359753732096
4121,584467283700920321
4122,524035808391467010
4123,577656910410878976
4124,598274165989244928
4125,521740306635833344
4126,607166634424442880
4127,541628181611290624
4128,580215954644340736
4129,571019763129778176
4130,607752443540209664
4131,611563536221896705
4132,604742411105923072
4133,573621268660023296
4134,609172802713694208
4135,534782070653222912
4136,550735605177786369
4137,599025560820547584
4138,566104466118955008
4139,588125324388470784
4140,523286860412375040
4141,529672826186633217
4142,539220159593205761
4143,556887061073235968
4144,567435933159788544
4145,600826743365185536
4146,605612459789938689
4147,589852964883304448
4148,525894607549521920
4149,583813081744089088
4150,596368920367378433
4151,559438991150559233
4152,569389393573765121
4153,610819554965504000
4154,582614013357363200
4155,564891336210661377
4156,555951343957856256
4157,546127088231919616
4158,562081052215500800
4159,578364743976509440
4160,569625879019704320
4161,530776711949189120
4162,598930578898038784
4163,581358648049336320
4164,606845281611571200
4165,590189547461443584
4166,551507798874664960
4167,532302343619219456
4168,541259809044332544
4169,613306359266717696
4170,540573986120155137
4171,554499087962476544
4172,526256910279114753
4173,518449766116888576
4174,539152295054041088
4175,570474548434505728
4176,536747600473780225
4177,545993880894988289
4178,565352034212519939
4179,580167512563806208
4180,611401998806585345
4181,532740604003102721
4182,537862605985955840
4183,615919898066296832
4184,568597070216437760
4185,607339190402093056
4186,605577273824133120
4187,586957223923953665
4188,582236857037094912
4189,599061051641090048
4190,550309039557861379
4191,607549644885794816
4192,585123556863901696
4193,598859534363394048
4194,572507611683266561
4195,583790700103241728
4196,570672786269724672
4197,574272655374860288
4198,566669858566197248
4199,608343624611426306
4200,600405960503336960
4201,604094021452087296
4202,570337964577853441
4203,548571278400307201
4204,562305277853433856
4205,536431066832445440
4206,602055249512136705
4207,561012735828582400
4208,597849766136000513
4209,563946806719950848
4210,579041341080002560
4211,542525280909152259
4212,536195013475315712
4213,568805513389060096
4214,553347416158928896
4215,530535488210612224
4216,595750004603650048
4217,573351904417349632
4218,530812165192953856
4219,526936365448323072
4220,568139795341434882
4221,599748008390041600
4222,578174404351389696
4223,569705318558633984
4224,592727796931264513
4225,581682644531834880
4226,552656283397275648
4227,550364212120518658
4228,577644201397129217
4229,567876362670866434
4230,589524645738577920
4231,605452742010765312
4232,572838350605979649
4233,612778648349900801
4234,615749623618117632
4235,565343866627555331
4236,594029845643993088
4237,588846771159306242
4238,520032599339991040
4239,609461158760689664
4240,572604387840958466
4241,574621704959475714
4242,585817384897884161
4243,530617724221669376
4244,562819319256842240
4245,561655817397882880
4246,579627485995921408
4247,575417070696845312
4248,517341683969966080
4249,585154858992340992
4250,545054607945527296
4251,540320715623243776
4252,570766425813598209
4253,607605629017063424
4254,589258113397600256
4255,539545714704285696
4256,612199835354140673
4257,550761716179820545
4258,577804644879056896
4259,565138129079009280
4260,542866600911986688
4261,594690865748058114
4262,545085127861481472
4263,538947385666568192
4264,542013052472676353
4265,564618281165012992
4266,529865237668069377
4267,570329084871380993
4268,569154965660405760
4269,528013040835641344
4270,586602061589954560
4271,517115503660527616
4272,551313711323807744
4273,591619585369051136
4274,601179055048785920
4275,531256235203776512
4276,566800146969944065
4277,519610408278036481
4278,607553703369961473
4279,517646494263173120
4280,574969064386359296
4281,585199858488836096
4282,535895528450834432
4283,525746451260133377
4284,581320903549693952
4285,521802821339856896
4286,571396093558308864
4287,543647753344413696
4288,591951514685579264
4289,607912590472155136
4290,583692178469294080
4291,583475577455259648
4292,547244445692067841
4293,530187581279846401
4294,551202794724524032
4295,605024002856255489
